code,name,kana,market,industry,kana
9543,静岡ガス,シズオカガス,東証プライム,電気・ガス業,シズオカガス
9551,メタウォーター,メタウォーター,東証プライム,電気・ガス業,メタウォーター
9552,クオンツ総研ホールディングス,クオンツソウケンホールディングス,東証プライム,サービス業,クオンツソウケンホールディングス
9601,松竹,ショウチク,東証プライム,情報・通信業,ショウチク
9602,東宝,トウホウ,東証プライム,情報・通信業,トウホウ
9603,エイチ・アイ・エス,エイチ・アイ・エス,東証プライム,サービス業,エイチ・アイ・エス
9605,東映,トウエイ,東証プライム,情報・通信業,トウエイ
9612,ラックランド,ラックランド,東証プライム,サービス業,ラックランド
9616,共立メンテナンス,キョウリツメンテナンス,東証プライム,サービス業,キョウリツメンテナンス
9619,イチネンホールディングス,イチネンホールディングス,東証プライム,サービス業,イチネンホールディングス
9621,建設技術研究所,ケンセツギジュツケンキュウショ,東証プライム,サービス業,ケンセツギジュツケンキュウショ
9622,スペース,スペース,東証プライム,サービス業,スペース
9627,アインホールディングス,アインホールディングス,東証プライム,小売業,アインホールディングス
9628,燦ホールディングス,サンホールディングス,東証プライム,サービス業,サンホールディングス
9629,ピー・シー・エー,ピー・シー・エー,東証プライム,情報・通信業,ピー・シー・エー
9644,タナベコンサルティンググループ,タナベコンサルティンググループ,東証プライム,サービス業,タナベコンサルティンググループ
9658,ビジネスブレイン太田昭和,ビジネスブレインオオタアキカズ,東証プライム,情報・通信業,ビジネスブレインオオタアキカズ
9663,ナガワ,ナガワ,東証プライム,サービス業,ナガワ
9672,東京都競馬,トウキョウトケイバ,東証プライム,サービス業,トウキョウトケイバ
9678,カナモト,カナモト,東証プライム,サービス業,カナモト
9682,ＤＴＳ,ＤＴＳ,東証プライム,情報・通信業,ＤＴＳ
9684,スクウェア・エニックス・ホールディングス,スクウェア・エニックス・ホールディングス,東証プライム,情報・通信業,スクウェア・エニックス・ホールディングス
9692,シーイーシー,シーイーシー,東証プライム,情報・通信業,シーイーシー
9697,カプコン,カプコン,東証プライム,情報・通信業,カプコン
9699,ニシオホールディングス,ニシオホールディングス,東証プライム,サービス業,ニシオホールディングス
9702,アイ・エス・ビー,アイ・エス・ビー,東証プライム,情報・通信業,アイ・エス・ビー
9706,日本空港ビルデング,ニホンクウコウビルデング,東証プライム,不動産業,ニホンクウコウビルデング
9715,トランス・コスモス,トランス・コスモス,東証プライム,サービス業,トランス・コスモス
9716,乃村工藝社,ノムラコウゲイシャ,東証プライム,サービス業,ノムラコウゲイシャ
9719,ＳＣＳＫ,ＳＣＳＫ,東証プライム,情報・通信業,ＳＣＳＫ
9722,藤田観光,フジタカンコウ,東証プライム,サービス業,フジタカンコウ
9729,トーカイ,トーカイ,東証プライム,サービス業,トーカイ
9735,セコム,セコム,東証プライム,サービス業,セコム
9739,ＮＳＷ,ＮＳＷ,東証プライム,情報・通信業,ＮＳＷ
9740,セントラル警備保障,セントラルケイビホショウ,東証プライム,サービス業,セントラルケイビホショウ
9742,アイネス,アイネス,東証プライム,情報・通信業,アイネス
9743,丹青社,タンセイシャ,東証プライム,サービス業,タンセイシャ
9744,メイテックグループホールディングス,メイテックグループホールディングス,東証プライム,サービス業,メイテックグループホールディングス
9746,ＴＫＣ,ＴＫＣ,東証プライム,情報・通信業,ＴＫＣ
9755,応用地質,オウヨウチシツ,東証プライム,サービス業,オウヨウチシツ
9757,船井総研ホールディングス,フナイソウケンホールディングス,東証プライム,サービス業,フナイソウケンホールディングス
9759,ＮＳＤ,ＮＳＤ,東証プライム,情報・通信業,ＮＳＤ
9765,オオバ,オオバ,東証プライム,サービス業,オオバ
9766,コナミグループ,コナミグループ,東証プライム,情報・通信業,コナミグループ
9769,学究社,ガッキュウシャ,東証プライム,サービス業,ガッキュウシャ
9788,ナック,ナック,東証プライム,サービス業,ナック
9790,福井コンピュータホールディングス,フクイコンピュータホールディングス,東証プライム,情報・通信業,フクイコンピュータホールディングス
9793,ダイセキ,ダイセキ,東証プライム,サービス業,ダイセキ
9795,ステップ,ステップ,東証プライム,サービス業,ステップ
9824,泉州電業,センシュウデンギョウ,東証プライム,卸売業,センシュウデンギョウ
9830,トラスコ中山,トラスコナカヤマ,東証プライム,卸売業,トラスコナカヤマ
9831,ヤマダホールディングス,ヤマダホールディングス,東証プライム,小売業,ヤマダホールディングス
9832,オートバックスセブン,オートバックスセブン,東証プライム,卸売業,オートバックスセブン
9837,モリト,モリト,東証プライム,卸売業,モリト
9842,アークランズ,アークランズ,東証プライム,小売業,アークランズ
9843,ニトリホールディングス,ニトリホールディングス,東証プライム,小売業,ニトリホールディングス
9850,グルメ杵屋,グルメキネヤ,東証プライム,小売業,グルメキネヤ
9861,吉野家ホールディングス,ヨシノヤホールディングス,東証プライム,小売業,ヨシノヤホールディングス
9869,加藤産業,カトウサンギョウ,東証プライム,卸売業,カトウサンギョウ
9880,イノテック,イノテック,東証プライム,電気機器,イノテック
9882,イエローハット,イエローハット,東証プライム,卸売業,イエローハット
9887,松屋フーズホールディングス,マツヤフーズホールディングス,東証プライム,小売業,マツヤフーズホールディングス
9889,ＪＢＣＣホールディングス,ＪＢＣＣホールディングス,東証プライム,情報・通信業,ＪＢＣＣホールディングス
9900,サガミホールディングス,サガミホールディングス,東証プライム,小売業,サガミホールディングス
9902,日伝,ニチデン,東証プライム,卸売業,ニチデン
9928,ミロク情報サービス,ミロクジョウホウサービス,東証プライム,情報・通信業,ミロクジョウホウサービス
9932,杉本商事,スギモトショウジ,東証プライム,卸売業,スギモトショウジ
9934,因幡電機産業,イナバデンキサンギョウ,東証プライム,卸売業,イナバデンキサンギョウ
9936,王将フードサービス,オウショウフードサービス,東証プライム,小売業,オウショウフードサービス
9946,ミニストップ,ミニストップ,東証プライム,小売業,ミニストップ
9948,アークス,アークス,東証プライム,小売業,アークス
9956,バローホールディングス,バローホールディングス,東証プライム,小売業,バローホールディングス
9960,東テク,トウテク,東証プライム,卸売業,トウテク
9962,ミスミグループ本社,ミスミグループホンシャ,東証プライム,卸売業,ミスミグループホンシャ
9974,ベルク,ベルク,東証プライム,小売業,ベルク
9983,ファーストリテイリング,ファーストリテイリング,東証プライム,小売業,ファーストリテイリング
9984,ソフトバンクグループ,ソフトバンクグループ,東証プライム,情報・通信業,ソフトバンクグループ
9987,スズケン,スズケン,東証プライム,卸売業,スズケン
9989,サンドラッグ,サンドラッグ,東証プライム,小売業,サンドラッグ
9990,サックスバー　ホールディングス,サックスバー　ホールディングス,東証プライム,小売業,サックスバー　ホールディングス
9991,ジェコス,ジェコス,東証プライム,卸売業,ジェコス
9997,ベルーナ,ベルーナ,東証プライム,小売業,ベルーナ
